1730433603.0,steps_lrtdp,133.59,"[('vertex3', 0), ('vertex26', 0), ('vertex2', 0), ('vertex17', 0), ('vertex18', 0), ('vertex19', 0), ('vertex22', 0), ('vertex5', 0), ('vertex4', 0), ('vertex13', 0), ('vertex12', 0), ('vertex7', 0), ('vertex23', 0), ('vertex6', 0), ('vertex14', 0), ('vertex15', 0), ('vertex24', 0), ('vertex8', 0), ('vertex9', 0), ('vertex21', 0), ('vertex20', 0), ('vertex25', 0), ('vertex11', 0), ('vertex16', 0), ('vertex10', 0)]",0:04:24.121530,"[6.603340063937338, 2.5684431081883043, 2.3348233337878055, 4.622910338736847, 5.6228818234069236, 5.5736612742433485, 6.151138106074355, 4.406926366528036, 7.871581797834533, 6.59367120806004, 7.834085779463992, 8.283918155076138, 4.627321039219129, 4.280011682227049, 6.678023659736466, 8.407092244052045, 5.761562288129847, 3.6859869777306575, 4.993155315028766, 7.055388012008976, 4.230650068251922, 3.3500597009605673, 3.7288738246285567, 4.137825515896001, 4.293122406826996]","[111.750309, 64.330961, 32.163643, 24.757082, 11.404123, 6.806916, 5.336736, 2.612857, 2.334713, 0.967626, 0.628427, 0.321407, 0.261457, 0.074815, 0.068149, 0.064619, 0.045931, 0.040694, 0.037518, 0.03583, 0.016792, 0.007782, 0.006372, 0.003944, 0.002999]",2
1730433603.0,steps_lrtdp,133.59,"[('vertex3', 0), ('vertex26', 0), ('vertex2', 0), ('vertex17', 0), ('vertex18', 0), ('vertex19', 0), ('vertex22', 0), ('vertex5', 0), ('vertex4', 0), ('vertex13', 0), ('vertex12', 0), ('vertex7', 0), ('vertex23', 0), ('vertex6', 0), ('vertex14', 0), ('vertex15', 0), ('vertex24', 0), ('vertex8', 0), ('vertex9', 0), ('vertex21', 0), ('vertex20', 0), ('vertex25', 0), ('vertex11', 0), ('vertex16', 0), ('vertex10', 0)]",0:04:39.352971,"[6.603340063937338, 2.5684431081883043, 2.3348233337878055, 4.622910338736847, 5.6228818234069236, 5.5736612742433485, 6.151138106074355, 4.406926366528036, 7.871581797834533, 6.59367120806004, 7.834085779463992, 8.283918155076138, 4.627321039219129, 4.280011682227049, 6.678023659736466, 8.407092244052045, 5.761562288129847, 3.6859869777306575, 4.993155315028766, 7.055388012008976, 4.230650068251922, 3.3500597009605673, 3.7288738246285567, 4.137825515896001, 4.293122406826996]","[117.571783, 67.770914, 33.914718, 26.483547, 12.314208, 7.311157, 5.763044, 2.806274, 2.52151, 1.041381, 0.682884, 0.356565, 0.287878, 0.089653, 0.082621, 0.07746, 0.055406, 0.049586, 0.045483, 0.043031, 0.019483, 0.008913, 0.00695, 0.004364, 0.003214]",5
1730433603.0,steps_lrtdp,133.59,"[('vertex3', 0), ('vertex26', 0), ('vertex2', 0), ('vertex17', 0), ('vertex18', 0), ('vertex19', 0), ('vertex22', 0), ('vertex5', 0), ('vertex4', 0), ('vertex13', 0), ('vertex12', 0), ('vertex7', 0), ('vertex23', 0), ('vertex6', 0), ('vertex14', 0), ('vertex15', 0), ('vertex24', 0), ('vertex8', 0), ('vertex9', 0), ('vertex21', 0), ('vertex20', 0), ('vertex25', 0), ('vertex11', 0), ('vertex16', 0), ('vertex10', 0)]",0:04:52.939584,"[6.603340063937338, 2.5684431081883043, 2.3348233337878055, 4.622910338736847, 5.6228818234069236, 5.5736612742433485, 6.151138106074355, 4.406926366528036, 7.871581797834533, 6.59367120806004, 7.834085779463992, 8.283918155076138, 4.627321039219129, 4.280011682227049, 6.678023659736466, 8.407092244052045, 5.761562288129847, 3.6859869777306575, 4.993155315028766, 7.055388012008976, 4.230650068251922, 3.3500597009605673, 3.7288738246285567, 4.137825515896001, 4.293122406826996]","[123.388463, 71.297425, 35.630172, 27.429908, 12.765494, 7.679745, 6.044477, 2.945664, 2.64136, 1.099595, 0.722176, 0.385488, 0.310814, 0.103933, 0.095413, 0.089342, 0.064477, 0.057299, 0.052411, 0.049267, 0.021849, 0.009847, 0.007605, 0.004692, 0.003354]",8
1730448206.0,steps_lrtdp,133.59,"[('vertex3', 0), ('vertex26', 0), ('vertex2', 0), ('vertex17', 0), ('vertex18', 0), ('vertex19', 0), ('vertex22', 0), ('vertex5', 0), ('vertex4', 0), ('vertex13', 0), ('vertex12', 0), ('vertex7', 0), ('vertex23', 0), ('vertex6', 0), ('vertex14', 0), ('vertex15', 0), ('vertex24', 0), ('vertex8', 0), ('vertex9', 0), ('vertex21', 0), ('vertex20', 0), ('vertex25', 0), ('vertex11', 0), ('vertex16', 0), ('vertex10', 0)]",0:04:21.137666,"[6.603340063937338, 2.5684431081883043, 2.3348233337878055, 4.622910338736847, 5.6228818234069236, 5.5736612742433485, 6.151138106074355, 4.406926366528036, 7.871581797834533, 6.59367120806004, 7.834085779463992, 8.283918155076138, 4.627321039219129, 4.280011682227049, 6.678023659736466, 8.407092244052045, 5.761562288129847, 3.6859869777306575, 4.993155315028766, 7.055388012008976, 4.230650068251922, 3.3500597009605673, 3.7288738246285567, 4.137825515896001, 4.293122406826996]","[110.004642, 63.777171, 31.919858, 24.372833, 11.473608, 6.796382, 5.298493, 2.589378, 2.313101, 0.953722, 0.622935, 0.321131, 0.255452, 0.072503, 0.067757, 0.063686, 0.044799, 0.040499, 0.038385, 0.035582, 0.016047, 0.008501, 0.005692, 0.004528, 0.002415]",2
1730448206.0,steps_lrtdp,133.59,"[('vertex3', 0), ('vertex26', 0), ('vertex2', 0), ('vertex17', 0), ('vertex18', 0), ('vertex19', 0), ('vertex22', 0), ('vertex5', 0), ('vertex4', 0), ('vertex13', 0), ('vertex12', 0), ('vertex7', 0), ('vertex23', 0), ('vertex6', 0), ('vertex14', 0), ('vertex15', 0), ('vertex24', 0), ('vertex8', 0), ('vertex9', 0), ('vertex21', 0), ('vertex20', 0), ('vertex25', 0), ('vertex11', 0), ('vertex16', 0), ('vertex10', 0)]",0:04:38.190862,"[6.603340063937338, 2.5684431081883043, 2.3348233337878055, 4.622910338736847, 5.6228818234069236, 5.5736612742433485, 6.151138106074355, 4.406926366528036, 7.871581797834533, 6.59367120806004, 7.834085779463992, 8.283918155076138, 4.627321039219129, 4.280011682227049, 6.678023659736466, 8.407092244052045, 5.761562288129847, 3.6859869777306575, 4.993155315028766, 7.055388012008976, 4.230650068251922, 3.3500597009605673, 3.7288738246285567, 4.137825515896001, 4.293122406826996]","[116.902986, 67.852565, 33.912851, 26.152336, 12.193105, 7.273129, 5.696995, 2.840063, 2.490642, 1.035705, 0.676047, 0.360343, 0.284471, 0.088205, 0.081826, 0.076491, 0.054415, 0.04897, 0.046183, 0.042049, 0.018725, 0.009537, 0.006338, 0.004964, 0.002584]",5
1730448206.0,steps_lrtdp,133.59,"[('vertex3', 0), ('vertex26', 0), ('vertex2', 0), ('vertex17', 0), ('vertex18', 0), ('vertex19', 0), ('vertex22', 0), ('vertex5', 0), ('vertex4', 0), ('vertex13', 0), ('vertex12', 0), ('vertex7', 0), ('vertex23', 0), ('vertex6', 0), ('vertex14', 0), ('vertex15', 0), ('vertex24', 0), ('vertex8', 0), ('vertex9', 0), ('vertex21', 0), ('vertex20', 0), ('vertex25', 0), ('vertex11', 0), ('vertex16', 0), ('vertex10', 0)]",0:04:54.579870,"[6.603340063937338, 2.5684431081883043, 2.3348233337878055, 4.622910338736847, 5.6228818234069236, 5.5736612742433485, 6.151138106074355, 4.406926366528036, 7.871581797834533, 6.59367120806004, 7.834085779463992, 8.283918155076138, 4.627321039219129, 4.280011682227049, 6.678023659736466, 8.407092244052045, 5.761562288129847, 3.6859869777306575, 4.993155315028766, 7.055388012008976, 4.230650068251922, 3.3500597009605673, 3.7288738246285567, 4.137825515896001, 4.293122406826996]","[123.723393, 71.696959, 35.804658, 27.727677, 12.925339, 7.759135, 6.119352, 3.035063, 2.652116, 1.112456, 0.725459, 0.387512, 0.311108, 0.103651, 0.095727, 0.08893, 0.063939, 0.057085, 0.053239, 0.048715, 0.02128, 0.010546, 0.007053, 0.005376, 0.002742]",8
1730457476.0,steps_lrtdp,133.59,"[('vertex3', 0), ('vertex26', 0), ('vertex2', 0), ('vertex17', 0), ('vertex18', 0), ('vertex19', 0), ('vertex22', 0), ('vertex5', 0), ('vertex4', 0), ('vertex13', 0), ('vertex12', 0), ('vertex7', 0), ('vertex23', 0), ('vertex6', 0), ('vertex14', 0), ('vertex15', 0), ('vertex24', 0), ('vertex8', 0), ('vertex9', 0), ('vertex21', 0), ('vertex20', 0), ('vertex25', 0), ('vertex11', 0), ('vertex16', 0), ('vertex10', 0)]",0:04:27.571521,"[6.603340063937338, 2.5684431081883043, 2.3348233337878055, 4.622910338736847, 5.6228818234069236, 5.5736612742433485, 6.151138106074355, 4.406926366528036, 7.871581797834533, 6.59367120806004, 7.834085779463992, 8.283918155076138, 4.627321039219129, 4.280011682227049, 6.678023659736466, 8.407092244052045, 5.761562288129847, 3.6859869777306575, 4.993155315028766, 7.055388012008976, 4.230650068251922, 3.3500597009605673, 3.7288738246285567, 4.137825515896001, 4.293122406826996]","[112.222564, 64.549922, 32.412436, 24.898131, 11.627081, 6.875794, 5.36201, 2.634394, 2.348753, 0.97063, 0.634033, 0.325934, 0.534398, 0.075632, 0.072796, 0.0675, 0.048268, 0.334701, 0.418204, 0.48208, 0.018897, 0.529772, 0.006534, 0.005903, 0.004301]",2
1730457476.0,steps_lrtdp,133.59,"[('vertex3', 0), ('vertex26', 0), ('vertex2', 0), ('vertex17', 0), ('vertex18', 0), ('vertex19', 0), ('vertex22', 0), ('vertex5', 0), ('vertex4', 0), ('vertex13', 0), ('vertex12', 0), ('vertex7', 0), ('vertex23', 0), ('vertex6', 0), ('vertex14', 0), ('vertex15', 0), ('vertex24', 0), ('vertex8', 0), ('vertex9', 0), ('vertex21', 0), ('vertex20', 0), ('vertex25', 0), ('vertex11', 0), ('vertex16', 0), ('vertex10', 0)]",0:04:43.510496,"[6.603340063937338, 2.5684431081883043, 2.3348233337878055, 4.622910338736847, 5.6228818234069236, 5.5736612742433485, 6.151138106074355, 4.406926366528036, 7.871581797834533, 6.59367120806004, 7.834085779463992, 8.283918155076138, 4.627321039219129, 4.280011682227049, 6.678023659736466, 8.407092244052045, 5.761562288129847, 3.6859869777306575, 4.993155315028766, 7.055388012008976, 4.230650068251922, 3.3500597009605673, 3.7288738246285567, 4.137825515896001, 4.293122406826996]","[118.538296, 68.508845, 34.433535, 26.316466, 12.421842, 7.336134, 5.763722, 2.791396, 2.521312, 1.042523, 0.68797, 0.360923, 0.558796, 0.091083, 0.086935, 0.080488, 0.05805, 0.337016, 0.436985, 0.474892, 0.021475, 0.516088, 0.007238, 0.006335, 0.00454]",5
1730457476.0,steps_lrtdp,133.59,"[('vertex3', 0), ('vertex26', 0), ('vertex2', 0), ('vertex17', 0), ('vertex18', 0), ('vertex19', 0), ('vertex22', 0), ('vertex5', 0), ('vertex4', 0), ('vertex13', 0), ('vertex12', 0), ('vertex7', 0), ('vertex23', 0), ('vertex6', 0), ('vertex14', 0), ('vertex15', 0), ('vertex24', 0), ('vertex8', 0), ('vertex9', 0), ('vertex21', 0), ('vertex20', 0), ('vertex25', 0), ('vertex11', 0), ('vertex16', 0), ('vertex10', 0)]",0:04:58.861256,"[6.603340063937338, 2.5684431081883043, 2.3348233337878055, 4.622910338736847, 5.6228818234069236, 5.5736612742433485, 6.151138106074355, 4.406926366528036, 7.871581797834533, 6.59367120806004, 7.834085779463992, 8.283918155076138, 4.627321039219129, 4.280011682227049, 6.678023659736466, 8.407092244052045, 5.761562288129847, 3.6859869777306575, 4.993155315028766, 7.055388012008976, 4.230650068251922, 3.3500597009605673, 3.7288738246285567, 4.137825515896001, 4.293122406826996]","[125.247474, 72.010562, 36.065926, 27.821919, 13.066179, 7.815976, 6.089493, 2.96672, 2.653223, 1.10566, 0.732354, 0.391211, 0.585807, 0.105877, 0.100868, 0.092552, 0.067295, 0.349761, 0.433304, 0.469354, 0.023881, 0.538107, 0.007848, 0.006698, 0.004698]",8
1730458788.0,steps_lrtdp,133.59,"[('vertex3', 0), ('vertex26', 0), ('vertex2', 0), ('vertex17', 0), ('vertex18', 0), ('vertex19', 0), ('vertex22', 0), ('vertex5', 0), ('vertex4', 0), ('vertex13', 0), ('vertex12', 0), ('vertex7', 0), ('vertex23', 0), ('vertex6', 0), ('vertex14', 0), ('vertex15', 0), ('vertex24', 0), ('vertex8', 0), ('vertex9', 0), ('vertex21', 0), ('vertex20', 0), ('vertex25', 0), ('vertex11', 0), ('vertex16', 0), ('vertex10', 0)]",0:06:11.410295,"[6.603340063937338, 2.5684431081883043, 2.3348233337878055, 4.622910338736847, 5.6228818234069236, 5.5736612742433485, 6.151138106074355, 4.406926366528036, 7.871581797834533, 6.59367120806004, 7.834085779463992, 8.283918155076138, 4.627321039219129, 4.280011682227049, 6.678023659736466, 8.407092244052045, 5.761562288129847, 3.6859869777306575, 4.993155315028766, 7.055388012008976, 4.230650068251922, 3.3500597009605673, 3.7288738246285567, 4.137825515896001, 4.293122406826996]","[213.643758, 64.918239, 32.312071, 25.194116, 11.818993, 7.037865, 5.915126, 3.11096, 2.360401, 0.977718, 0.634286, 0.330958, 0.51307, 0.077012, 0.389552, 0.070489, 0.049892, 0.488806, 0.464494, 0.037601, 0.020211, 0.011206, 0.428455, 0.420898, 0.010178]",2
